ANHO_ING,CODIGO_CARRERA_x,coh,ret_1_n,ret_2_n,ret_3_n,ret_1,ret_2,ret_3,NIVEL_GLOBAL
2011,IEMET,54,40.0,36.0,31.0,0.7407407407407407,0.6666666666666666,0.5740740740740741,PREGRADO
2011,IEMIN,70,52.0,53.0,45.0,0.7428571428571429,0.7571428571428571,0.6428571428571429,PREGRADO
2011,IEQUIM,92,65.0,59.0,54.0,0.7065217391304348,0.6413043478260869,0.5869565217391305,PREGRADO
2011,INGAGRO,61,47.0,41.0,39.0,0.7704918032786885,0.6721311475409836,0.639344262295082,PREGRADO
2011,INGAL,44,28.0,25.0,22.0,0.6363636363636364,0.5681818181818182,0.5,PREGRADO
2011,INGAMB,46,36.0,33.0,31.0,0.782608695652174,0.717391304347826,0.6739130434782609,PREGRADO
2011,INGBIO,52,38.0,34.0,31.0,0.7307692307692307,0.6538461538461539,0.5961538461538461,PREGRADO
2011,INGCO,201,174.0,163.0,124.0,0.8656716417910447,0.8109452736318408,0.6169154228855721,PREGRADO
2011,INGEST,38,33.0,28.0,27.0,0.868421052631579,0.7368421052631579,0.7105263157894737,PREGRADO
2011,INGFI,49,38.0,30.0,22.0,0.7755102040816326,0.6122448979591837,0.4489795918367347,PREGRADO
2011,INGMA,44,23.0,19.0,14.0,0.5227272727272727,0.4318181818181818,0.3181818181818182,PREGRADO
2011,LAT,40,35.0,33.0,31.0,0.875,0.825,0.775,PREGRADO
2011,LCC,48,33.0,26.0,24.0,0.6875,0.5416666666666666,0.5,PREGRADO
2011,LEB,28,26.0,25.0,24.0,0.9285714285714286,0.8928571428571429,0.8571428571428571,PREGRADO
2011,LEE,46,27.0,24.0,21.0,0.5869565217391305,0.5217391304347826,0.45652173913043476,PREGRADO
2011,LEI,35,29.0,26.0,25.0,0.8285714285714286,0.7428571428571429,0.7142857142857143,PREGRADO
2011,LFM,43,31.0,21.0,10.0,0.7209302325581395,0.4883720930232558,0.23255813953488372,PREGRADO
2011,LICAF,24,14.0,14.0,11.0,0.5833333333333334,0.5833333333333334,0.4583333333333333,PREGRADO
2011,LOG,11,10.0,,,0.9090909090909091,,,PREGRADO
2011,LQC,26,20.0,16.0,11.0,0.7692307692307693,0.6153846153846154,0.4230769230769231,PREGRADO
2011,MAGADE,73,53.0,11.0,6.0,0.726027397260274,0.1506849315068493,0.0821917808219178,MAGISTER
2011,MAGARH,18,18.0,14.0,8.0,1.0,0.7777777777777778,0.4444444444444444,MAGISTER
2011,MAGAS,8,8.0,,,1.0,,,MAGISTER
2011,MAGCAG,31,23.0,2.0,5.0,0.7419354838709677,0.06451612903225806,0.16129032258064516,MAGISTER
2011,MAGCC,30,26.0,17.0,3.0,0.8666666666666667,0.5666666666666667,0.1,MAGISTER
2011,MAGCDA,6,,,,,,,MAGISTER
2011,MAGCDI,35,31.0,17.0,5.0,0.8857142857142857,0.4857142857142857,0.14285714285714285,MAGISTER
2011,MAGCM,16,14.0,9.0,3.0,0.875,0.5625,0.1875,MAGISTER
2011,MAGEDU,82,72.0,26.0,11.0,0.8780487804878049,0.3170731707317073,0.13414634146341464,MAGISTER
2011,MAGEF,49,31.0,22.0,13.0,0.6326530612244898,0.4489795918367347,0.2653061224489796,MAGISTER
2011,MAGEI,14,12.0,10.0,5.0,0.8571428571428571,0.7142857142857143,0.35714285714285715,MAGISTER
2011,MAGEII,23,21.0,15.0,16.0,0.9130434782608695,0.6521739130434783,0.6956521739130435,MAGISTER
2011,MAGFC,10,9.0,7.0,4.0,0.9,0.7,0.4,MAGISTER
2011,MAGFP,7,6.0,3.0,1.0,0.8571428571428571,0.42857142857142855,0.14285714285714285,MAGISTER
2011,MAGGEO,22,13.0,7.0,1.0,0.5909090909090909,0.3181818181818182,0.045454545454545456,MAGISTER
2011,MAGGP,31,24.0,14.0,5.0,0.7741935483870968,0.45161290322580644,0.16129032258064516,MAGISTER
2011,MAGGT,7,6.0,3.0,1.0,0.8571428571428571,0.42857142857142855,0.14285714285714285,MAGISTER
2011,MAGHI,20,16.0,13.0,8.0,0.8,0.65,0.4,MAGISTER
2011,MAGII,18,15.0,12.0,8.0,0.8333333333333334,0.6666666666666666,0.4444444444444444,MAGISTER
2011,MAGLG,29,24.0,18.0,7.0,0.8275862068965517,0.6206896551724138,0.2413793103448276,MAGISTER
2011,MAGLI,33,31.0,21.0,12.0,0.9393939393939394,0.6363636363636364,0.36363636363636365,MAGISTER
2011,MAGMA,67,54.0,21.0,10.0,0.8059701492537313,0.31343283582089554,0.14925373134328357,MAGISTER
2011,MAGPC,12,11.0,10.0,9.0,0.9166666666666666,0.8333333333333334,0.75,MAGISTER
2011,MAGPE,4,2.0,,,0.5,,,MAGISTER
2011,MAGPED,15,11.0,3.0,3.0,0.7333333333333333,0.2,0.2,MAGISTER
2011,MAGPGT,24,10.0,1.0,,0.4166666666666667,0.041666666666666664,,MAGISTER
2011,MAGQUI,13,12.0,6.0,1.0,0.9230769230769231,0.46153846153846156,0.07692307692307693,MAGISTER
2011,MAGSGI,7,6.0,7.0,2.0,0.8571428571428571,1.0,0.2857142857142857,MAGISTER
2011,MAGTA,4,4.0,2.0,,1.0,0.5,,MAGISTER
2011,MAGTCO,7,3.0,1.0,,0.42857142857142855,0.14285714285714285,,MAGISTER
2011,MED,71,56.0,52.0,52.0,0.7887323943661971,0.7323943661971831,0.7323943661971831,PREGRADO
2011,MIDA,7,7.0,2.0,4.0,1.0,0.2857142857142857,0.5714285714285714,MAGISTER
2011,OBP,46,38.0,38.0,37.0,0.8260869565217391,0.8260869565217391,0.8043478260869565,PREGRADO
2011,PEDCAST,45,37.0,33.0,32.0,0.8222222222222222,0.7333333333333333,0.7111111111111111,PREGRADO
2011,PEDEDFIS,12,12.0,12.0,12.0,1.0,1.0,1.0,PREGRADO
2011,PEDEGB,45,37.0,35.0,34.0,0.8222222222222222,0.7777777777777778,0.7555555555555555,PREGRADO
2011,PEDFILOS,28,20.0,18.0,13.0,0.7142857142857143,0.6428571428571429,0.4642857142857143,PREGRADO
2011,PEDFISMAT,40,33.0,29.0,25.0,0.825,0.725,0.625,PREGRADO
2011,PEDHS,51,46.0,41.0,39.0,0.9019607843137255,0.803921568627451,0.7647058823529411,PREGRADO
2011,PEDINGLES,54,49.0,46.0,42.0,0.9074074074074074,0.8518518518518519,0.7777777777777778,PREGRADO
2011,PEDMATCOMP,41,32.0,31.0,28.0,0.7804878048780488,0.7560975609756098,0.6829268292682927,PREGRADO
2011,PEDQUIMBIO,48,41.0,38.0,32.0,0.8541666666666666,0.7916666666666666,0.6666666666666666,PREGRADO
2011,PEP,17,15.0,5.0,1.0,0.8823529411764706,0.29411764705882354,0.058823529411764705,PREGRADO
2011,PER,64,52.0,48.0,36.0,0.8125,0.75,0.5625,PREGRADO
2011,POSACU,58,,,,,,,POSTITUTLO
2011,POSAG,7,,,,,,,POSTITUTLO
2011,POSAGE,15,,,,,,,POSTITUTLO
2011,POSAM,6,,,,,,,POSTITUTLO
2011,POSAN,2,1.0,1.0,,0.5,0.5,,POSTITUTLO
2011,POSAPA,1,1.0,1.0,,1.0,1.0,,POSTITUTLO
2011,POSCG,10,6.0,8.0,2.0,0.6,0.8,0.2,POSTITUTLO
2011,POSCI,5,,,,,,,POSTITUTLO
2011,POSEBP,1,1.0,1.0,,1.0,1.0,,POSTITUTLO
2011,POSEI,25,,,,,,,POSTITUTLO
2011,POSEMI,8,6.0,6.0,,0.75,0.75,,POSTITUTLO
2011,POSEMP,38,,,,,,,POSTITUTLO
2011,POSENP,1,1.0,1.0,,1.0,1.0,,POSTITUTLO
2011,POSEPI,7,4.0,4.0,,0.5714285714285714,0.5714285714285714,,POSTITUTLO
2011,POSEPR,25,,,,,,,POSTITUTLO
2011,POSET,8,,,,,,,POSTITUTLO
2011,POSGO,2,2.0,2.0,,1.0,1.0,,POSTITUTLO
2011,POSIA,1,1.0,1.0,,1.0,1.0,,POSTITUTLO
2011,POSIAM,14,,,,,,,POSTITUTLO
2011,POSLTRI,30,1.0,,,0.03333333333333333,,,POSTITUTLO
2011,POSMU,3,1.0,1.0,,0.3333333333333333,0.3333333333333333,,POSTITUTLO
2011,POSNEU,2,2.0,2.0,,1.0,1.0,,POSTITUTLO
2011,POSNEUC,1,1.0,1.0,1.0,1.0,1.0,1.0,POSTITUTLO
2011,POSNEUP,2,2.0,,,1.0,,,POSTITUTLO
2011,POSPA,7,7.0,7.0,,1.0,1.0,,POSTITUTLO
2011,POSPED,3,1.0,1.0,,0.3333333333333333,0.3333333333333333,,POSTITUTLO
2011,POSPP,38,1.0,,,0.02631578947368421,,,POSTITUTLO
2011,POSREI,2,2.0,2.0,,1.0,1.0,,POSTITUTLO
2011,POSTROR,12,12.0,11.0,,1.0,0.9166666666666666,,POSTITUTLO
2011,POSURO,2,2.0,1.0,,1.0,0.5,,POSTITUTLO
2011,PRE,46,41.0,11.0,1.0,0.8913043478260869,0.2391304347826087,0.021739130434782608,PREGRADO
2011,PSI,63,58.0,55.0,54.0,0.9206349206349206,0.873015873015873,0.8571428571428571,PREGRADO
2011,PUB,65,54.0,48.0,45.0,0.8307692307692308,0.7384615384615385,0.6923076923076923,PREGRADO
2011,TAI,52,47.0,45.0,29.0,0.9038461538461539,0.8653846153846154,0.5576923076923077,PREGRADO
2011,TAP,97,74.0,67.0,21.0,0.7628865979381443,0.6907216494845361,0.21649484536082475,PREGRADO
2011,TCI,49,40.0,35.0,15.0,0.8163265306122449,0.7142857142857143,0.30612244897959184,PREGRADO
2011,TCO,54,48.0,41.0,10.0,0.8888888888888888,0.7592592592592593,0.18518518518518517,PREGRADO
2011,TDI,46,37.0,34.0,20.0,0.8043478260869565,0.7391304347826086,0.43478260869565216,PREGRADO
2011,TEA,57,53.0,47.0,36.0,0.9298245614035088,0.8245614035087719,0.631578947368421,PREGRADO
2011,TEC,99,78.0,67.0,34.0,0.7878787878787878,0.6767676767676768,0.3434343434343434,PREGRADO
2011,TMI,26,20.0,19.0,14.0,0.7692307692307693,0.7307692307692307,0.5384615384615384,PREGRADO
2011,TQF,49,42.0,29.0,25.0,0.8571428571428571,0.5918367346938775,0.5102040816326531,PREGRADO
2011,TRD,157,87.0,4.0,,0.554140127388535,0.025477707006369428,,PREGRADO
2011,TUI,32,24.0,5.0,,0.75,0.15625,,PREGRADO
2012,ADMPUB,132,114.0,110.0,104.0,0.8636363636363636,0.8333333333333334,0.7878787878787878,PREGRADO
2012,ARQ,83,71.0,68.0,65.0,0.8554216867469879,0.8192771084337349,0.7831325301204819,PREGRADO
2012,BACHI,240,181.0,66.0,11.0,0.7541666666666667,0.275,0.04583333333333333,PREGRADO
2012,CCIV,103,74.0,63.0,35.0,0.7184466019417476,0.6116504854368932,0.33980582524271846,PREGRADO
2012,CONTA,169,145.0,134.0,128.0,0.8579881656804734,0.7928994082840237,0.757396449704142,PREGRADO
2012,DIPADC,24,,,,,,,DIPLOMADO
2012,DIPAGR,26,,,,,,,DIPLOMADO
2012,DIPAN,12,,,,,,,DIPLOMADO
2012,DIPAP,31,,,,,,,DIPLOMADO
2012,DIPAPR,47,,,,,,,DIPLOMADO
2012,DIPCISC,8,,,,,,,DIPLOMADO
2012,DIPCOM,11,,,,,,,DIPLOMADO
2012,DIPCSA,26,,,,,,,DIPLOMADO
2012,DIPDFIG,22,,,,,,,DIPLOMADO
2012,DIPDHG,7,,,,,,,DIPLOMADO
2012,DIPDI,3,,,,,,,DIPLOMADO
2012,DIPDS,147,,,,,,,DIPLOMADO
2012,DIPDU,15,,,,,,,DIPLOMADO
2012,DIPEGA,2,,,,,,,DIPLOMADO
2012,DIPEGC,33,,,,,,,DIPLOMADO
2012,DIPELNL,18,,,,,,,DIPLOMADO
2012,DIPESES,11,,,,,,,DIPLOMADO
2012,DIPEYDS,6,,,,,,,DIPLOMADO
2012,DIPFPIT,26,,,,,,,DIPLOMADO
2012,DIPGA,40,,,,,,,DIPLOMADO
2012,DIPGFIN,22,,,,,,,DIPLOMADO
2012,DIPGFP,7,,,,,,,DIPLOMADO
2012,DIPGINF,17,,,,,,,DIPLOMADO
2012,DIPGLPD,38,,,,,,,DIPLOMADO
2012,DIPGRH,17,1.0,,,0.058823529411764705,,,DIPLOMADO
2012,DIPGS,26,,,,,,,DIPLOMADO
2012,DIPGSA,57,,,,,,,DIPLOMADO
2012,DIPGSSO,6,,,,,,,DIPLOMADO
2012,DIPICLI,8,,,,,,,DIPLOMADO
2012,DIPIEA,2,,,,,,,DIPLOMADO
2012,DIPIEDF,2,,,,,,,DIPLOMADO
2012,DIPIEYE,19,,,,,,,DIPLOMADO
2012,DIPMCOM,7,,,,,,,DIPLOMADO
2012,DIPMD,14,,,,,,,DIPLOMADO
2012,DIPMTCA,2,,,,,,,DIPLOMADO
2012,DIPNICI,87,,,,,,,DIPLOMADO
2012,DIPPCCL,32,,,,,,,DIPLOMADO
2012,DIPPED,19,,,,,,,DIPLOMADO
2012,DIPPINF,6,,,,,,,DIPLOMADO
2012,DIPPM,18,,,,,,,DIPLOMADO
2012,DIPPMM,25,,,,,,,DIPLOMADO
2012,DIPPPUB,30,,,,,,,DIPLOMADO
2012,DIPPSE,36,,,,,,,DIPLOMADO
2012,DIPTFCE,20,,,,,,,DIPLOMADO
2012,DOCBIO,6,5.0,5.0,5.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,DOCTORADO
2012,DOCCSADM,10,10.0,9.0,8.0,1.0,0.9,0.8,DOCTORADO
2012,DOCCSALIM,1,1.0,,,1.0,,,DOCTORADO
2012,DOCCSEDUC,8,6.0,6.0,6.0,0.75,0.75,0.75,DOCTORADO
2012,DOCCSFIS,5,5.0,5.0,5.0,1.0,1.0,1.0,DOCTORADO
2012,DOCCSING,20,19.0,18.0,15.0,0.95,0.9,0.75,DOCTORADO
2012,DOCESTAM,10,10.0,10.0,9.0,1.0,1.0,0.9,DOCTORADO
2012,DOCMICROBIO,2,2.0,2.0,2.0,1.0,1.0,1.0,DOCTORADO
2012,DOCNEUROC,2,2.0,2.0,2.0,1.0,1.0,1.0,DOCTORADO
2012,DOCPSIC,7,5.0,5.0,5.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,DOCTORADO
2012,DOCQUIM,11,10.0,10.0,10.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,DOCTORADO
2012,ENF,83,79.0,78.0,75.0,0.9518072289156626,0.9397590361445783,0.9036144578313253,PREGRADO
2012,HCS,22,19.0,16.0,9.0,0.8636363636363636,0.7272727272727273,0.4090909090909091,PREGRADO
2012,ICELEC,229,197.0,167.0,141.0,0.8602620087336245,0.7292576419213974,0.6157205240174672,PREGRADO
2012,ICGEOG,29,23.0,18.0,17.0,0.7931034482758621,0.6206896551724138,0.5862068965517241,PREGRADO
2012,ICIND,271,228.0,209.0,184.0,0.8413284132841329,0.7712177121771218,0.6789667896678967,PREGRADO
2012,ICINF,150,121.0,99.0,67.0,0.8066666666666666,0.66,0.44666666666666666,PREGRADO
2012,ICMEC,252,209.0,176.0,133.0,0.8293650793650794,0.6984126984126984,0.5277777777777778,PREGRADO
2012,ICMET,114,95.0,80.0,70.0,0.8333333333333334,0.7017543859649122,0.6140350877192983,PREGRADO
2012,ICMIN,207,189.0,181.0,153.0,0.9130434782608695,0.8743961352657005,0.7391304347826086,PREGRADO
2012,ICOBR,139,120.0,106.0,94.0,0.8633093525179856,0.762589928057554,0.6762589928057554,PREGRADO
2012,ICQUIM,113,91.0,77.0,65.0,0.8053097345132744,0.6814159292035398,0.5752212389380531,PREGRADO
2012,IEAMB,9,4.0,3.0,1.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,PREGRADO
2012,IECLIM,62,40.0,26.0,13.0,0.6451612903225806,0.41935483870967744,0.20967741935483872,PREGRADO
2012,IEELEC,224,173.0,129.0,102.0,0.7723214285714286,0.5758928571428571,0.45535714285714285,PREGRADO
2012,IEGEOM,70,50.0,39.0,34.0,0.7142857142857143,0.5571428571428572,0.4857142857142857,PREGRADO
2012,IEIND,166,125.0,111.0,97.0,0.7530120481927711,0.6686746987951807,0.5843373493975904,PREGRADO
2012,IEINF,147,114.0,65.0,61.0,0.7755102040816326,0.4421768707482993,0.41496598639455784,PREGRADO
2012,IEMEC,152,121.0,106.0,87.0,0.7960526315789473,0.6973684210526315,0.5723684210526315,PREGRADO
2012,IEMET,61,45.0,34.0,28.0,0.7377049180327869,0.5573770491803278,0.45901639344262296,PREGRADO
2012,IEMIN,93,75.0,63.0,59.0,0.8064516129032258,0.6774193548387096,0.6344086021505376,PREGRADO
2012,IEQUIM,120,90.0,69.0,59.0,0.75,0.575,0.49166666666666664,PREGRADO
2012,INGAGRO,26,22.0,17.0,15.0,0.8461538461538461,0.6538461538461539,0.5769230769230769,PREGRADO
2012,INGAL,25,17.0,16.0,15.0,0.68,0.64,0.6,PREGRADO
2012,INGAMB,58,45.0,43.0,38.0,0.7758620689655172,0.7413793103448276,0.6551724137931034,PREGRADO
2012,INGBIO,87,61.0,45.0,36.0,0.7011494252873564,0.5172413793103449,0.41379310344827586,PREGRADO
2012,INGCO,221,191.0,183.0,149.0,0.8642533936651584,0.8280542986425339,0.6742081447963801,PREGRADO
2012,INGEST,41,31.0,27.0,26.0,0.7560975609756098,0.6585365853658537,0.6341463414634146,PREGRADO
2012,INGFI,47,31.0,23.0,26.0,0.6595744680851063,0.48936170212765956,0.5531914893617021,PREGRADO
2012,INGMA,36,26.0,18.0,13.0,0.7222222222222222,0.5,0.3611111111111111,PREGRADO
2012,LAT,43,37.0,33.0,33.0,0.8604651162790697,0.7674418604651163,0.7674418604651163,PREGRADO
2012,LCC,32,20.0,17.0,15.0,0.625,0.53125,0.46875,PREGRADO
2012,LEB,40,37.0,36.0,35.0,0.925,0.9,0.875,PREGRADO
2012,LEE,51,38.0,30.0,27.0,0.7450980392156863,0.5882352941176471,0.5294117647058824,PREGRADO
2012,LEI,20,17.0,16.0,13.0,0.85,0.8,0.65,PREGRADO
2012,LFM,19,14.0,7.0,,0.7368421052631579,0.3684210526315789,,PREGRADO
2012,LICAF,13,12.0,11.0,9.0,0.9230769230769231,0.8461538461538461,0.6923076923076923,PREGRADO
2012,LQC,34,31.0,24.0,21.0,0.9117647058823529,0.7058823529411765,0.6176470588235294,PREGRADO
2012,MAGADE,61,55.0,16.0,6.0,0.9016393442622951,0.26229508196721313,0.09836065573770492,MAGISTER
2012,MAGARH,17,17.0,15.0,6.0,1.0,0.8823529411764706,0.35294117647058826,MAGISTER
2012,MAGCAG,23,11.0,1.0,3.0,0.4782608695652174,0.043478260869565216,0.13043478260869565,MAGISTER
2012,MAGCC,12,11.0,4.0,3.0,0.9166666666666666,0.3333333333333333,0.25,MAGISTER
2012,MAGCDI,42,38.0,21.0,3.0,0.9047619047619048,0.5,0.07142857142857142,MAGISTER
2012,MAGCM,2,2.0,2.0,,1.0,1.0,,MAGISTER
2012,MAGEDU,62,51.0,14.0,10.0,0.8225806451612904,0.22580645161290322,0.16129032258064516,MAGISTER
2012,MAGEF,28,23.0,16.0,10.0,0.8214285714285714,0.5714285714285714,0.35714285714285715,MAGISTER
2012,MAGEI,8,6.0,4.0,1.0,0.75,0.5,0.125,MAGISTER
2012,MAGEII,20,19.0,15.0,11.0,0.95,0.75,0.55,MAGISTER
2012,MAGFC,12,10.0,10.0,5.0,0.8333333333333334,0.8333333333333334,0.4166666666666667,MAGISTER
2012,MAGFP,4,4.0,3.0,2.0,1.0,0.75,0.5,MAGISTER
2012,MAGGEO,18,14.0,4.0,5.0,0.7777777777777778,0.2222222222222222,0.2777777777777778,MAGISTER
2012,MAGGP,29,24.0,16.0,8.0,0.8275862068965517,0.5517241379310345,0.27586206896551724,MAGISTER
2012,MAGGT,5,5.0,,,1.0,,,MAGISTER
2012,MAGHI,16,13.0,7.0,4.0,0.8125,0.4375,0.25,MAGISTER
2012,MAGII,27,26.0,11.0,7.0,0.9629629629629629,0.4074074074074074,0.25925925925925924,MAGISTER
2012,MAGLG,26,20.0,17.0,12.0,0.7692307692307693,0.6538461538461539,0.46153846153846156,MAGISTER
2012,MAGLI,24,20.0,15.0,7.0,0.8333333333333334,0.625,0.2916666666666667,MAGISTER
2012,MAGMA,70,60.0,6.0,13.0,0.8571428571428571,0.08571428571428572,0.18571428571428572,MAGISTER
2012,MAGPC,11,7.0,4.0,2.0,0.6363636363636364,0.36363636363636365,0.18181818181818182,MAGISTER
2012,MAGPE,2,,,,,,,MAGISTER
2012,MAGPED,11,6.0,2.0,1.0,0.5454545454545454,0.18181818181818182,0.09090909090909091,MAGISTER
2012,MAGPGT,26,7.0,,,0.2692307692307692,,,MAGISTER
2012,MAGPS,8,7.0,4.0,4.0,0.875,0.5,0.5,MAGISTER
2012,MAGQUI,9,9.0,2.0,1.0,1.0,0.2222222222222222,0.1111111111111111,MAGISTER
2012,MAGSPA,14,12.0,7.0,5.0,0.8571428571428571,0.5,0.35714285714285715,MAGISTER
2012,MAGTA,2,2.0,1.0,,1.0,0.5,,MAGISTER
2012,MAGTCO,3,3.0,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,MAGISTER
2012,MED,76,60.0,60.0,59.0,0.7894736842105263,0.7894736842105263,0.7763157894736842,PREGRADO
2012,MIDA,6,4.0,1.0,,0.6666666666666666,0.16666666666666666,,MAGISTER
2012,OBP,69,65.0,65.0,62.0,0.9420289855072463,0.9420289855072463,0.8985507246376812,PREGRADO
2012,PEDCAST,46,39.0,35.0,35.0,0.8478260869565217,0.7608695652173914,0.7608695652173914,PREGRADO
2012,PEDEDFIS,21,16.0,15.0,13.0,0.7619047619047619,0.7142857142857143,0.6190476190476191,PREGRADO
2012,PEDEGB,32,29.0,25.0,24.0,0.90625,0.78125,0.75,PREGRADO
2012,PEDFILOS,13,8.0,8.0,8.0,0.6153846153846154,0.6153846153846154,0.6153846153846154,PREGRADO
2012,PEDFISMAT,56,45.0,37.0,35.0,0.8035714285714286,0.6607142857142857,0.625,PREGRADO
2012,PEDHS,34,27.0,26.0,25.0,0.7941176470588235,0.7647058823529411,0.7352941176470589,PREGRADO
2012,PEDINGLES,57,49.0,41.0,40.0,0.8596491228070176,0.7192982456140351,0.7017543859649122,PREGRADO
2012,PEDMATCOMP,42,32.0,26.0,23.0,0.7619047619047619,0.6190476190476191,0.5476190476190477,PREGRADO
2012,PEDQUIMBIO,24,19.0,17.0,16.0,0.7916666666666666,0.7083333333333334,0.6666666666666666,PREGRADO
2012,PEP,17,12.0,6.0,4.0,0.7058823529411765,0.35294117647058826,0.23529411764705882,PREGRADO
2012,PER,54,49.0,43.0,43.0,0.9074074074074074,0.7962962962962963,0.7962962962962963,PREGRADO
2012,POSACU,47,,,,,,,POSTITUTLO
2012,POSAG,9,1.0,,,0.1111111111111111,,,POSTITUTLO
2012,POSAGE,5,,,,,,,POSTITUTLO
2012,POSAM,5,1.0,,,0.2,,,POSTITUTLO
2012,POSAN,2,2.0,2.0,,1.0,1.0,,POSTITUTLO
2012,POSCG,4,4.0,4.0,,1.0,1.0,,POSTITUTLO
2012,POSCI,13,,,,,,,POSTITUTLO
2012,POSEI,29,,,,,,,POSTITUTLO
2012,POSEMI,5,5.0,5.0,,1.0,1.0,,POSTITUTLO
2012,POSEMP,53,,,,,,,POSTITUTLO
2012,POSENP,3,3.0,3.0,,1.0,1.0,,POSTITUTLO
2012,POSEPI,7,6.0,6.0,,0.8571428571428571,0.8571428571428571,,POSTITUTLO
2012,POSEPR,12,,,,,,,POSTITUTLO
2012,POSET,4,,,,,,,POSTITUTLO
2012,POSIA,1,1.0,,,1.0,,,POSTITUTLO
2012,POSIAM,17,,,,,,,POSTITUTLO
2012,POSIC,13,,,,,,,POSTITUTLO
2012,POSIT,7,,,,,,,POSTITUTLO
2012,POSLTRI,31,,,,,,,POSTITUTLO
2012,POSMA,64,,,,,,,POSTITUTLO
2012,POSMP,17,,,,,,,POSTITUTLO
2012,POSMU,3,3.0,3.0,1.0,1.0,1.0,0.3333333333333333,POSTITUTLO
2012,POSNEU,1,,,,,,,POSTITUTLO
2012,POSNEUC,1,1.0,1.0,1.0,1.0,1.0,1.0,POSTITUTLO
2012,POSNEUP,1,,,,,,,POSTITUTLO
2012,POSPA,6,6.0,6.0,1.0,1.0,1.0,0.16666666666666666,POSTITUTLO
2012,POSPED,3,3.0,3.0,1.0,1.0,1.0,0.3333333333333333,POSTITUTLO
2012,POSPP,24,2.0,,,0.08333333333333333,,,POSTITUTLO
2012,POSREI,3,3.0,3.0,,1.0,1.0,,POSTITUTLO
2012,POSTROR,11,11.0,11.0,1.0,1.0,1.0,0.09090909090909091,POSTITUTLO
2012,POSTYR,5,,,,,,,POSTITUTLO
2012,POSURO,1,1.0,1.0,,1.0,1.0,,POSTITUTLO
2012,PRE,51,49.0,9.0,,0.9607843137254902,0.17647058823529413,,PREGRADO
2012,PSI,97,83.0,76.0,70.0,0.8556701030927835,0.7835051546391752,0.7216494845360825,PREGRADO
2012,PUB,60,40.0,36.0,36.0,0.6666666666666666,0.6,0.6,PREGRADO
2012,TAI,38,35.0,27.0,17.0,0.9210526315789473,0.7105263157894737,0.4473684210526316,PREGRADO
2012,TAP,82,71.0,64.0,21.0,0.8658536585365854,0.7804878048780488,0.25609756097560976,PREGRADO
2012,TCI,29,24.0,22.0,5.0,0.8275862068965517,0.7586206896551724,0.1724137931034483,PREGRADO
2012,TCO,28,25.0,19.0,10.0,0.8928571428571429,0.6785714285714286,0.35714285714285715,PREGRADO
2012,TDI,42,33.0,27.0,19.0,0.7857142857142857,0.6428571428571429,0.4523809523809524,PREGRADO
2012,TEA,59,44.0,35.0,31.0,0.7457627118644068,0.5932203389830508,0.5254237288135594,PREGRADO
2012,TEC,92,82.0,75.0,42.0,0.8913043478260869,0.8152173913043478,0.45652173913043476,PREGRADO
2012,TMI,13,11.0,9.0,6.0,0.8461538461538461,0.6923076923076923,0.46153846153846156,PREGRADO
2012,TQF,69,59.0,50.0,32.0,0.855072463768116,0.7246376811594203,0.463768115942029,PREGRADO
2012,TRD,141,88.0,5.0,,0.624113475177305,0.03546099290780142,,PREGRADO
2012,TUI,33,24.0,9.0,2.0,0.7272727272727273,0.2727272727272727,0.06060606060606061,PREGRADO
2013,ADMPUB,135,107.0,100.0,86.0,0.7925925925925926,0.7407407407407407,0.6370370370370371,PREGRADO
2013,ARQ,68,60.0,58.0,57.0,0.8823529411764706,0.8529411764705882,0.8382352941176471,PREGRADO
2013,BACHI,240,155.0,49.0,19.0,0.6458333333333334,0.20416666666666666,0.07916666666666666,PREGRADO
2013,CCIV,130,105.0,90.0,52.0,0.8076923076923077,0.6923076923076923,0.4,PREGRADO
2013,CONTA,167,140.0,130.0,122.0,0.8383233532934131,0.7784431137724551,0.7305389221556886,PREGRADO
2013,DIPADC,16,,,,,,,DIPLOMADO
2013,DIPAGR,21,,,,,,,DIPLOMADO
2013,DIPAN,22,,,,,,,DIPLOMADO
2013,DIPAP,28,,,,,,,DIPLOMADO
2013,DIPAPR,55,,,,,,,DIPLOMADO
2013,DIPCISC,4,,,,,,,DIPLOMADO
2013,DIPCOM,11,,,,,,,DIPLOMADO
2013,DIPCPSO,29,,,,,,,DIPLOMADO
2013,DIPCSA,29,,,,,,,DIPLOMADO
2013,DIPDEL,94,,,,,,,DIPLOMADO
2013,DIPDFIG,18,,,,,,,DIPLOMADO
2013,DIPDHG,19,,,,,,,DIPLOMADO
2013,DIPDI,15,,,,,,,DIPLOMADO
2013,DIPDRH,15,,,,,,,DIPLOMADO
2013,DIPDS,105,,,,,,,DIPLOMADO
2013,DIPDU,53,,,,,,,DIPLOMADO
2013,DIPEGC,27,,,,,,,DIPLOMADO
2013,DIPELNL,21,,,,,,,DIPLOMADO
2013,DIPESEP,23,,,,,,,DIPLOMADO
2013,DIPESES,18,,,,,,,DIPLOMADO
